suburb,rooms,type,price,method,sellerg,distance,bedroom2,bathroom,car,landsize,yearbuilt,councilarea,regionname,year,month,day,season,street_name
Bulleen,3,h,880000.0,PI,Barry,11.8,3.0,2.0,2.0,514.0,1960.0,Manningham,Eastern Metropolitan,2016,4,6,Spring,Manningham
Bulleen,3,h,980000.0,S,Barry,11.8,3.0,1.0,1.0,701.0,,Manningham,Eastern Metropolitan,2016,4,6,Spring,Riverview
Bulleen,3,t,975000.0,PI,Fletchers,11.8,3.0,2.0,2.0,632.0,2013.0,Manningham,Eastern Metropolitan,2016,4,6,Spring,Tobruk
Bulleen,3,h,1127000.0,S,Jellis,11.8,3.0,1.0,2.0,631.0,,Manningham,Eastern Metropolitan,2016,6,8,Summer,Fuller
Bulleen,3,h,990000.0,PI,Barry,11.8,3.0,2.0,1.0,585.0,1950.0,Manningham,Eastern Metropolitan,2016,6,8,Summer,Montgomery
Bulleen,4,h,1401000.0,S,Ray,11.8,5.0,2.0,2.0,617.0,,Manningham,Eastern Metropolitan,2016,6,8,Summer,Tanami
Bulleen,3,h,1340000.0,S,Barry,11.8,2.0,1.0,2.0,775.0,1965.0,Manningham,Eastern Metropolitan,2016,7,5,Summer,Dale
Bulleen,4,h,1225000.0,S,Ray,11.8,4.0,2.0,2.0,723.0,1970.0,Manningham,Eastern Metropolitan,2016,7,5,Summer,Manningham
Bulleen,5,h,1490000.0,S,Fletchers,11.8,5.0,3.0,2.0,796.0,1975.0,Manningham,Eastern Metropolitan,2016,7,11,Summer,Albany
Bulleen,3,t,1250000.0,SP,Jellis,11.8,3.0,2.0,2.0,315.0,1960.0,Manningham,Eastern Metropolitan,2016,8,10,Summer,Elizabeth
Bulleen,4,h,1002000.0,S,Jellis,11.8,4.0,1.0,2.0,650.0,,Manningham,Eastern Metropolitan,2016,8,10,Summer,Furneaux
Bulleen,4,h,1260000.0,S,Barry,11.8,4.0,2.0,2.0,730.0,1971.0,Manningham,Eastern Metropolitan,2016,10,9,Autumn,Sheahans
Bulleen,3,h,905000.0,S,Barry,11.8,3.0,3.0,2.0,401.0,1965.0,Manningham,Eastern Metropolitan,2016,10,12,Autumn,Balwyn
Bulleen,3,h,1400000.0,S,Barry,11.8,3.0,1.0,3.0,770.0,,Manningham,Eastern Metropolitan,2016,10,12,Autumn,Carrathool
Bulleen,4,h,1085000.0,PI,Barry,11.8,4.0,2.0,1.0,1124.0,1960.0,Manningham,Eastern Metropolitan,2016,10,12,Autumn,Manningham
Bulleen,4,h,1300000.0,SP,Jellis,11.8,4.0,3.0,1.0,604.0,,Manningham,Eastern Metropolitan,2016,10,12,Autumn,Robert
Bulleen,3,u,787000.0,S,Barry,11.8,3.0,1.0,2.0,306.0,1985.0,Manningham,Eastern Metropolitan,2017,11,2,Autumn,Estelle
Bulleen,4,h,1280000.0,S,Barry,11.8,4.0,1.0,2.0,732.0,,Manningham,Eastern Metropolitan,2017,11,3,Autumn,Warringal
Bulleen,3,h,1075000.0,S,Jellis,11.8,3.0,1.0,1.0,604.0,1960.0,Manningham,Eastern Metropolitan,2016,12,11,Winter,Kandanga
Bulleen,2,h,890000.0,S,Fletchers,11.8,2.0,1.0,2.0,559.0,,Manningham,Eastern Metropolitan,2016,12,11,Winter,Thompsons
Bulleen,4,h,1320000.0,PI,Jellis,11.8,4.0,3.0,2.0,411.0,1970.0,Manningham,Eastern Metropolitan,2016,5,14,Spring,Rocklea
Bulleen,4,h,1302000.0,SP,Barry,11.8,4.0,2.0,2.0,475.0,1996.0,Manningham,Eastern Metropolitan,2016,10,15,Autumn,Bourke
Bulleen,3,h,1050000.0,PI,Fletchers,11.8,3.0,2.0,1.0,728.0,1965.0,Manningham,Eastern Metropolitan,2016,10,15,Autumn,Vera
Bulleen,4,h,1000000.0,VB,hockingstuart,11.8,4.0,2.0,3.0,672.0,1970.0,Manningham,Eastern Metropolitan,2016,4,16,Spring,Summit
Bulleen,4,h,1300000.0,S,McGrath,11.8,4.0,2.0,2.0,744.0,1985.0,Manningham,Eastern Metropolitan,2017,3,18,Spring,Kampman
Bulleen,4,h,1250000.0,S,Barry,11.8,4.0,2.0,2.0,732.0,,Manningham,Eastern Metropolitan,2017,3,18,Spring,Thompsons
Bulleen,4,h,976000.0,S,Barry,11.8,4.0,1.0,1.0,701.0,,Manningham,Eastern Metropolitan,2016,6,18,Summer,Kenneth
Bulleen,2,h,980000.0,S,Fletchers,11.8,3.0,1.0,1.0,551.0,,Manningham,Eastern Metropolitan,2016,6,18,Summer,Riverview
Bulleen,3,u,812500.0,S,Barry,11.8,3.0,1.0,1.0,421.0,,Manningham,Eastern Metropolitan,2016,11,19,Autumn,Westwood
Bulleen,3,h,990000.0,PI,Barry,11.8,3.0,1.0,2.0,602.0,1975.0,Manningham,Eastern Metropolitan,2016,8,22,Summer,Collins
Bulleen,4,h,1244000.0,PI,Fletchers,11.8,4.0,2.0,2.0,530.0,,Manningham,Eastern Metropolitan,2016,4,23,Spring,Graeme
Bulleen,4,h,1100000.0,PI,Barry,11.8,4.0,2.0,2.0,693.0,1975.0,Manningham,Eastern Metropolitan,2016,9,24,Autumn,Barak
Bulleen,4,h,1475000.0,VB,Barry,11.8,4.0,2.0,2.0,617.0,1998.0,Manningham,Eastern Metropolitan,2016,9,24,Autumn,Birrarrung
Bulleen,4,h,1140000.0,S,hockingstuart,11.8,4.0,2.0,3.0,554.0,,Manningham,Eastern Metropolitan,2016,9,24,Autumn,Gisborne
Bulleen,2,h,833000.0,S,Philip,11.8,2.0,1.0,0.0,359.0,,Manningham,Eastern Metropolitan,2017,2,25,Winter,Helene
Bulleen,2,h,903000.0,S,Barry,11.8,2.0,1.0,1.0,591.0,1965.0,Manningham,Eastern Metropolitan,2016,7,26,Summer,Flinders
Bulleen,4,h,1351000.0,S,Jellis,11.8,4.0,2.0,2.0,740.0,,Manningham,Eastern Metropolitan,2016,5,28,Spring,Fuller
Bulleen,2,h,1060000.0,S,Jellis,11.8,2.0,1.0,2.0,609.0,,Manningham,Eastern Metropolitan,2016,5,28,Spring,Hillside
Bulleen,3,h,1063000.0,S,Jellis,11.8,3.0,1.0,2.0,602.0,,Manningham,Eastern Metropolitan,2016,5,28,Spring,Kathleen
Burwood,5,h,1590000.0,S,Jellis,11.7,4.0,3.0,2.0,661.0,1940.0,Whitehorse,Southern Metropolitan,2016,3,9,Spring,Loudon
Burwood,3,h,1390000.0,S,Fletchers,11.7,3.0,1.0,2.0,697.0,,Whitehorse,Southern Metropolitan,2016,3,12,Spring,Bennett
Burwood,3,h,1300000.0,SA,Stockdale,11.7,3.0,1.0,2.0,773.0,1960.0,Monash,Southern Metropolitan,2016,3,12,Spring,Keogh
Burwood,4,h,1890000.0,S,Ray,11.7,4.0,2.0,2.0,1145.0,1960.0,Whitehorse,Southern Metropolitan,2016,3,12,Spring,McCubbin
Burwood,3,u,1022500.0,S,Ray,11.7,3.0,2.0,2.0,265.0,2000.0,Whitehorse,Southern Metropolitan,2016,3,12,Spring,McIntyre
Burwood,3,h,1250000.0,VB,Fletchers,11.7,3.0,1.0,1.0,662.0,,Monash,Southern Metropolitan,2016,3,12,Spring,Webb
Burwood,3,h,1151000.0,S,Buxton,11.7,3.0,1.0,1.0,695.0,,Whitehorse,Southern Metropolitan,2016,4,2,Spring,Highbury
Burwood,3,h,1755000.0,S,Buxton,11.7,3.0,1.0,1.0,931.0,1970.0,Whitehorse,Southern Metropolitan,2016,4,2,Spring,Station
Burwood,3,u,686000.0,PI,Ray,11.7,3.0,1.0,2.0,273.0,1980.0,Whitehorse,Southern Metropolitan,2017,4,3,Spring,Station
Burwood,3,h,1300000.0,S,Marshall,11.7,3.0,1.0,1.0,667.0,1950.0,Whitehorse,Southern Metropolitan,2016,4,6,Spring,Elgar
Burwood,3,h,1160000.0,S,Greg,11.7,3.0,1.0,1.0,786.0,1950.0,Whitehorse,Southern Metropolitan,2016,4,6,Spring,Station
Burwood,4,h,2000000.0,S,Fletchers,11.7,4.0,3.0,2.0,928.0,1996.0,Whitehorse,Southern Metropolitan,2016,7,5,Summer,Wattlebird
Burwood,3,h,790000.0,S,Fletchers,11.7,3.0,1.0,2.0,318.0,1960.0,Whitehorse,Southern Metropolitan,2016,7,11,Summer,Corrigan
Burwood,4,h,1682000.0,S,Jellis,11.7,4.0,2.0,1.0,921.0,1950.0,Whitehorse,Southern Metropolitan,2016,8,10,Summer,Greenwood
Burwood,3,u,625000.0,PI,Jellis,11.7,3.0,2.0,1.0,0.0,2002.0,Monash,Southern Metropolitan,2016,10,9,Autumn,Conservatory
Burwood,3,t,780000.0,VB,Jellis,11.7,3.0,2.0,2.0,160.0,,Whitehorse,Southern Metropolitan,2016,10,9,Autumn,Scott
Burwood,3,h,1342000.0,S,McGrath,11.7,3.0,1.0,2.0,690.0,,Whitehorse,Southern Metropolitan,2016,10,12,Autumn,Bennett
Burwood,4,h,1782800.0,SP,Buxton,11.7,4.0,2.0,2.0,804.0,,Whitehorse,Southern Metropolitan,2016,10,12,Autumn,Havelock
Burwood,3,h,1468000.0,S,Buxton,11.7,3.0,1.0,2.0,706.0,,Whitehorse,Southern Metropolitan,2017,11,2,Autumn,Peacock
Burwood,2,u,650000.0,PI,Buxton,11.7,2.0,1.0,1.0,194.0,1975.0,Whitehorse,Southern Metropolitan,2017,11,3,Autumn,McComas
Burwood,5,h,1060000.0,S,Ray,11.7,4.0,3.0,2.0,326.0,2013.0,Whitehorse,Southern Metropolitan,2016,12,6,Winter,Cumming
Burwood,4,h,1255000.0,S,Buxton,11.7,4.0,2.0,2.0,438.0,2005.0,Monash,Southern Metropolitan,2016,12,11,Winter,Brockhoff
Burwood,4,h,900000.0,S,Jellis,11.7,3.0,1.0,4.0,586.0,1955.0,Whitehorse,Southern Metropolitan,2016,8,13,Summer,Highbury
Burwood,2,h,633000.0,S,Noel,11.7,2.0,1.0,1.0,276.0,1965.0,Whitehorse,Southern Metropolitan,2016,5,14,Spring,Iris
Burwood,3,h,1070500.0,SP,Buxton,11.7,3.0,1.0,2.0,776.0,,Monash,Southern Metropolitan,2016,5,14,Spring,Keogh
Burwood,3,h,1175000.0,S,Noel,11.7,3.0,1.0,2.0,661.0,,Whitehorse,Southern Metropolitan,2016,10,15,Autumn,Andrews
Burwood,3,h,1521000.0,S,Marshall,11.7,3.0,2.0,2.0,660.0,,Whitehorse,Southern Metropolitan,2016,10,15,Autumn,Wallace
Burwood,2,h,1350000.0,S,Fletchers,11.7,2.0,1.0,2.0,593.0,1950.0,Whitehorse,Southern Metropolitan,2016,4,16,Spring,Meldan
Burwood,3,t,752000.0,S,Allens,11.7,4.0,2.0,2.0,217.0,1993.0,Whitehorse,Southern Metropolitan,2016,9,17,Autumn,Burwood
Burwood,3,h,570000.0,S,Ray,11.7,3.0,1.0,1.0,384.0,1950.0,Whitehorse,Southern Metropolitan,2016,9,17,Autumn,Gillard
Burwood,3,h,1460000.0,S,Marshall,11.7,3.0,1.0,2.0,742.0,,Whitehorse,Southern Metropolitan,2016,9,17,Autumn,Hastings
Burwood,3,t,745000.0,S,Noel,11.7,3.0,1.0,2.0,228.0,1998.0,Whitehorse,Southern Metropolitan,2016,9,17,Autumn,Havelock
Burwood,5,h,2150000.0,S,RW,11.7,5.0,4.0,2.0,643.0,2014.0,Whitehorse,Southern Metropolitan,2016,9,17,Autumn,Iris
Burwood,3,u,746000.0,S,Buxton,11.7,3.0,1.0,2.0,308.0,1995.0,Whitehorse,Southern Metropolitan,2016,9,17,Autumn,McIntyre
Burwood,3,h,1540000.0,S,Jellis,11.7,3.0,2.0,2.0,653.0,1950.0,Whitehorse,Southern Metropolitan,2016,9,17,Autumn,Puerta
Burwood,3,t,1145000.0,S,Jellis,11.7,3.0,2.0,2.0,329.0,,Whitehorse,Southern Metropolitan,2017,3,18,Spring,Edwards
Burwood,5,h,1410000.0,PI,Fletchers,11.7,5.0,2.0,1.0,824.0,1950.0,Whitehorse,Southern Metropolitan,2017,3,18,Spring,Gillard
Burwood,3,u,640000.0,PI,Noel,11.7,3.0,1.0,1.0,217.0,,Monash,Southern Metropolitan,2016,6,18,Summer,Montpellier
Burwood,4,h,1800000.0,PI,Jellis,11.7,4.0,2.0,2.0,1393.0,1963.0,Whitehorse,Southern Metropolitan,2016,6,18,Summer,Murray
Burwood,4,t,1270000.0,S,Jellis,11.7,4.0,2.0,2.0,399.0,2005.0,Monash,Southern Metropolitan,2016,6,18,Summer,Pescott
Burwood,4,t,900000.0,VB,Noel,11.7,4.0,3.0,2.0,381.0,2013.0,Whitehorse,Southern Metropolitan,2016,5,22,Spring,Parer
Burwood,4,h,1250000.0,SA,Barry,11.7,4.0,2.0,2.0,499.0,2005.0,Monash,Southern Metropolitan,2016,9,24,Autumn,Brockhoff
Burwood,4,h,1410000.0,S,Buxton,11.7,3.0,2.0,3.0,739.0,1970.0,Whitehorse,Southern Metropolitan,2016,6,27,Summer,Alimar
Burwood,5,h,1100000.0,S,Buxton,11.7,5.0,2.0,1.0,544.0,,Whitehorse,Southern Metropolitan,2016,6,27,Summer,Peacock
Burwood,4,h,1485000.0,S,Woodards,11.7,4.0,2.0,2.0,662.0,,Monash,Southern Metropolitan,2016,11,27,Autumn,Octavia
Burwood,3,h,2068000.0,S,Buxton,11.7,3.0,1.0,1.0,1101.0,,Whitehorse,Southern Metropolitan,2016,11,27,Autumn,Renown
Burwood,3,h,1000000.0,VB,Noel,11.7,3.0,1.0,1.0,589.0,,Whitehorse,Southern Metropolitan,2016,5,28,Spring,Goold
Burwood,4,u,800000.0,PI,Lindellas,11.7,4.0,2.0,1.0,0.0,1950.0,Whitehorse,Southern Metropolitan,2016,5,28,Spring,McIntyre
Burwood,3,t,702000.0,S,Barry,11.7,3.0,2.0,1.0,170.0,2001.0,Monash,Southern Metropolitan,2016,8,28,Summer,Highbury
Camberwell,4,h,2650000.0,S,Jellis,7.8,4.0,2.0,1.0,652.0,1890.0,Boroondara,Southern Metropolitan,2016,3,9,Spring,Brinsley
Camberwell,3,t,1615000.0,S,Marshall,7.8,3.0,1.0,2.0,389.0,,Boroondara,Southern Metropolitan,2016,3,9,Spring,Glen
Camberwell,4,h,3225000.0,SA,RT,7.8,4.0,3.0,2.0,934.0,,Boroondara,Southern Metropolitan,2016,3,9,Spring,Toorak
Camberwell,2,u,1017000.0,S,Jellis,7.8,2.0,1.0,2.0,0.0,1940.0,Boroondara,Southern Metropolitan,2016,3,12,Spring,Burke
Camberwell,2,u,729000.0,S,Noel,7.8,2.0,1.0,1.0,137.0,1970.0,Boroondara,Southern Metropolitan,2016,3,12,Spring,Callanish
Camberwell,5,h,2600000.0,VB,Marshall,7.8,5.0,4.0,1.0,708.0,1940.0,Boroondara,Southern Metropolitan,2016,3,12,Spring,Christowel
Camberwell,3,h,1650000.0,S,Marshall,7.8,3.0,2.0,2.0,305.0,1998.0,Boroondara,Southern Metropolitan,2016,3,12,Spring,Wattle
Camberwell,5,h,2860000.0,PI,Jellis,7.8,5.0,3.0,4.0,753.0,1940.0,Boroondara,Southern Metropolitan,2017,4,3,Spring,Netherway
Camberwell,2,h,950000.0,SP,Jellis,7.8,2.0,1.0,2.0,230.0,1994.0,Boroondara,Southern Metropolitan,2016,4,6,Spring,Camberwell
Camberwell,2,u,615000.0,S,Noel,7.8,2.0,1.0,1.0,1107.0,1960.0,Boroondara,Southern Metropolitan,2016,4,6,Spring,Inglesby
Camberwell,3,h,1987000.0,S,Jellis,7.8,3.0,2.0,2.0,706.0,1960.0,Boroondara,Southern Metropolitan,2016,4,6,Spring,Radnor
Camberwell,2,u,683000.0,S,RT,7.8,2.0,1.0,1.0,146.0,1970.0,Boroondara,Southern Metropolitan,2016,4,6,Spring,Stodart
Camberwell,3,h,1690000.0,PI,hockingstuart,7.8,3.0,2.0,1.0,777.0,1950.0,Boroondara,Southern Metropolitan,2016,4,6,Spring,Thomas
Camberwell,2,u,430000.0,VB,Jellis,7.8,2.0,1.0,1.0,0.0,2011.0,Boroondara,Southern Metropolitan,2016,4,6,Spring,Toorak
Camberwell,2,u,717000.0,SP,Noel,7.8,2.0,1.0,1.0,136.0,1960.0,Boroondara,Southern Metropolitan,2016,4,6,Spring,Toorak
Camberwell,3,t,1300000.0,S,Fletchers,7.8,3.0,2.0,2.0,342.0,,Boroondara,Southern Metropolitan,2016,6,8,Summer,Glen
Camberwell,4,h,2950000.0,VB,Fletchers,7.8,4.0,2.0,4.0,661.0,,Boroondara,Southern Metropolitan,2016,7,5,Summer,Hunter
Camberwell,4,h,2600000.0,VB,Jellis,7.8,3.0,2.0,2.0,600.0,1897.0,Boroondara,Southern Metropolitan,2016,7,5,Summer,Russell
Camberwell,3,h,2325000.0,PI,Marshall,7.8,3.0,2.0,2.0,1133.0,1930.0,Boroondara,Southern Metropolitan,2016,7,5,Summer,Thomas
Camberwell,2,u,435000.0,SP,LITTLE,7.8,2.0,1.0,1.0,896.0,1960.0,Boroondara,Southern Metropolitan,2016,7,11,Summer,Warrigal
Camberwell,2,h,892000.0,S,hockingstuart,7.8,2.0,1.0,1.0,335.0,,Boroondara,Southern Metropolitan,2016,8,10,Summer,Oxford
Camberwell,2,t,900400.0,S,Noel,7.8,2.0,1.0,1.0,93.0,,Boroondara,Southern Metropolitan,2016,10,9,Autumn,Riversdale
Camberwell,4,h,2090000.0,S,Noel,7.8,4.0,2.0,2.0,650.0,,Boroondara,Southern Metropolitan,2016,10,12,Autumn,Brinsley
Camberwell,3,t,1250000.0,VB,Fletchers,7.8,3.0,2.0,2.0,232.0,,Boroondara,Southern Metropolitan,2016,10,12,Autumn,Burke
Camberwell,3,h,2000000.0,S,Jellis,7.8,3.0,1.0,2.0,821.0,1925.0,Boroondara,Southern Metropolitan,2016,12,6,Winter,Range
Camberwell,3,h,1302000.0,S,Fletchers,7.8,2.0,1.0,1.0,427.0,1938.0,Boroondara,Southern Metropolitan,2016,12,6,Winter,Through
Camberwell,3,h,1430000.0,S,J,7.8,3.0,2.0,2.0,244.0,,Boroondara,Southern Metropolitan,2016,12,11,Winter,Donna
Camberwell,3,h,1622000.0,SP,Noel,7.8,3.0,1.0,1.0,544.0,1930.0,Boroondara,Southern Metropolitan,2016,12,11,Winter,Grace
Camberwell,2,u,502000.0,PI,O'Donoghues,7.8,2.0,1.0,1.0,0.0,1965.0,Boroondara,Southern Metropolitan,2016,12,11,Winter,Holly
Camberwell,2,u,435000.0,SP,LITTLE,7.8,2.0,1.0,1.0,896.0,1960.0,Boroondara,Southern Metropolitan,2016,12,11,Winter,Warrigal
Camberwell,2,h,620000.0,VB,Jellis,7.8,2.0,1.0,1.0,122.0,1960.0,Boroondara,Southern Metropolitan,2016,8,13,Summer,Tyrone
Camberwell,5,h,2000000.0,VB,Marshall,7.8,5.0,3.0,2.0,801.0,1920.0,Boroondara,Southern Metropolitan,2016,5,14,Spring,Burke
Camberwell,3,u,591000.0,PI,Jellis,7.8,3.0,1.0,1.0,0.0,1960.0,Boroondara,Southern Metropolitan,2016,5,14,Spring,Holly
Camberwell,5,h,2608000.0,S,Marshall,7.8,5.0,2.0,4.0,730.0,1920.0,Boroondara,Southern Metropolitan,2016,10,15,Autumn,Athelstan
Camberwell,3,h,1780000.0,S,Fletchers,7.8,3.0,1.0,1.0,769.0,1930.0,Boroondara,Southern Metropolitan,2016,10,15,Autumn,Gavan
Camberwell,3,h,2250000.0,S,O'Donoghues,7.8,3.0,2.0,2.0,656.0,2009.0,Boroondara,Southern Metropolitan,2016,4,16,Spring,Ada
Camberwell,2,h,895000.0,PI,O'Donoghues,7.8,2.0,1.0,1.0,424.0,1930.0,Boroondara,Southern Metropolitan,2016,4,16,Spring,Camberwell
Camberwell,3,h,1800000.0,SP,Marshall,7.8,3.0,2.0,0.0,584.0,1920.0,Boroondara,Southern Metropolitan,2016,4,16,Spring,Cooloongatta
Camberwell,4,h,1400000.0,PI,Jellis,7.8,3.0,0.0,0.0,693.0,1935.0,Boroondara,Southern Metropolitan,2016,4,16,Spring,Nicholsdale
Camberwell,2,u,693000.0,S,Bekdon,7.8,2.0,1.0,1.0,84.0,,Boroondara,Southern Metropolitan,2016,7,16,Summer,Riversdale
Camberwell,2,u,900000.0,S,Jellis,7.8,2.0,1.0,1.0,150.0,1970.0,Boroondara,Southern Metropolitan,2016,9,17,Autumn,Hazel
Camberwell,5,h,2700000.0,VB,Jellis,7.8,5.0,3.0,2.0,802.0,1994.0,Boroondara,Southern Metropolitan,2016,9,17,Autumn,Middle
Camberwell,2,u,530000.0,PI,Ross,7.8,2.0,1.0,1.0,0.0,1960.0,Boroondara,Southern Metropolitan,2016,9,17,Autumn,Toorak
Camberwell,2,u,805000.0,PI,Noel,7.8,2.0,2.0,2.0,188.0,,Boroondara,Southern Metropolitan,2017,3,18,Spring,Hazel
Camberwell,4,h,2228000.0,S,Jellis,7.8,4.0,2.0,2.0,813.0,1960.0,Boroondara,Southern Metropolitan,2017,3,18,Spring,Hollsmoor
Camberwell,3,t,930000.0,S,Ray,7.8,3.0,2.0,2.0,132.0,1970.0,Boroondara,Southern Metropolitan,2017,3,18,Spring,Through
Camberwell,2,u,590000.0,S,Jellis,7.8,2.0,1.0,1.0,0.0,,Boroondara,Southern Metropolitan,2017,3,18,Spring,Toorak
Camberwell,4,h,4760000.0,S,Jellis,7.8,4.0,2.0,2.0,903.0,,Boroondara,Southern Metropolitan,2017,3,18,Spring,Victoria
Camberwell,3,h,1602500.0,S,Lindellas,7.8,3.0,1.0,1.0,405.0,1930.0,Boroondara,Southern Metropolitan,2017,3,18,Spring,Wilson
Camberwell,3,t,1515000.0,SP,hockingstuart,7.8,3.0,2.0,2.0,318.0,,Boroondara,Southern Metropolitan,2016,6,18,Summer,Joffre
Camberwell,2,h,1800000.0,PI,Marshall,7.8,2.0,1.0,4.0,368.0,,Boroondara,Southern Metropolitan,2016,6,18,Summer,Russell
Camberwell,2,u,530000.0,PI,Fletchers,7.8,2.0,1.0,1.0,0.0,,Boroondara,Southern Metropolitan,2016,5,22,Spring,Seymour
Camberwell,2,u,558000.0,S,Buxton,7.8,3.0,1.0,1.0,0.0,,Boroondara,Southern Metropolitan,2016,8,22,Summer,Brinsley
Camberwell,2,h,1185000.0,S,Kay,7.8,3.0,2.0,2.0,259.0,,Boroondara,Southern Metropolitan,2016,8,22,Summer,Glyndon
Camberwell,3,h,2177000.0,S,Kay,7.8,3.0,1.0,2.0,635.0,1920.0,Boroondara,Southern Metropolitan,2016,8,22,Summer,Smith
Camberwell,3,h,2155000.0,S,Noel,7.8,3.0,1.0,1.0,891.0,,Boroondara,Southern Metropolitan,2016,9,24,Autumn,Hollsmoor
Camberwell,3,h,3400000.0,S,Jellis,7.8,3.0,2.0,4.0,877.0,1960.0,Boroondara,Southern Metropolitan,2017,2,25,Winter,Bowen
Camberwell,2,h,1470000.0,S,Noel,7.8,2.0,1.0,2.0,400.0,,Boroondara,Southern Metropolitan,2017,2,25,Winter,Christowel
Camberwell,2,u,820000.0,S,Jellis,7.8,2.0,1.0,1.0,166.0,1969.0,Boroondara,Southern Metropolitan,2017,2,25,Winter,Hazel
Camberwell,3,h,2105000.0,S,Fletchers,7.8,3.0,1.0,2.0,692.0,1940.0,Boroondara,Southern Metropolitan,2017,2,25,Winter,Hunter
Camberwell,3,t,1625000.0,S,Jellis,7.8,3.0,2.0,2.0,283.0,1990.0,Boroondara,Southern Metropolitan,2017,2,25,Winter,Judd
Camberwell,3,h,1750000.0,VB,Jellis,7.8,3.0,2.0,3.0,780.0,,Boroondara,Southern Metropolitan,2017,2,25,Winter,Riversdale
Camberwell,3,h,3300000.0,S,Kay,7.8,3.0,3.0,2.0,417.0,2016.0,Boroondara,Southern Metropolitan,2017,2,25,Winter,Waterloo
Camberwell,2,u,667000.0,S,Woodards,7.8,2.0,1.0,1.0,83.0,1960.0,Boroondara,Southern Metropolitan,2016,6,27,Summer,Crescent
Camberwell,5,h,2800000.0,SP,Marshall,7.8,5.0,3.0,2.0,805.0,,Boroondara,Southern Metropolitan,2016,6,27,Summer,Smith
Camberwell,2,h,1175000.0,PI,Jellis,7.8,2.0,1.0,1.0,246.0,,Boroondara,Southern Metropolitan,2016,11,27,Autumn,Avenue
Camberwell,2,t,775000.0,S,hockingstuart,7.8,2.0,2.0,1.0,103.0,,Boroondara,Southern Metropolitan,2016,11,27,Autumn,Burke
Camberwell,3,h,2220000.0,S,Marshall,7.8,3.0,2.0,2.0,850.0,,Boroondara,Southern Metropolitan,2016,11,27,Autumn,Callanish
Camberwell,4,h,2015000.0,S,Jellis,7.8,4.0,1.0,4.0,772.0,1920.0,Boroondara,Southern Metropolitan,2016,11,27,Autumn,Kalang
Camberwell,2,u,700000.0,S,Marshall,7.8,2.0,1.0,1.0,631.0,1970.0,Boroondara,Southern Metropolitan,2016,11,27,Autumn,Nevis
Camberwell,3,h,1700000.0,S,Garvey,7.8,3.0,1.0,1.0,970.0,,Boroondara,Southern Metropolitan,2016,11,27,Autumn,Riversdale
Camberwell,4,h,3225000.0,S,Marshall,7.8,4.0,3.0,1.0,632.0,1890.0,Boroondara,Southern Metropolitan,2016,11,27,Autumn,Russell
Camberwell,2,u,810000.0,S,Garvey,7.8,2.0,1.0,1.0,0.0,,Boroondara,Southern Metropolitan,2016,11,27,Autumn,Seymour
Camberwell,5,h,3320000.0,SP,Weast,7.8,5.0,4.0,2.0,741.0,2009.0,Boroondara,Southern Metropolitan,2016,5,28,Spring,Athelstan
Camberwell,5,h,2125000.0,PI,Marshall,7.8,4.0,3.0,2.0,603.0,1980.0,Boroondara,Southern Metropolitan,2016,5,28,Spring,Hazel
Camberwell,4,h,2030000.0,S,Jellis,7.8,4.0,2.0,2.0,686.0,1960.0,Boroondara,Southern Metropolitan,2016,5,28,Spring,Radnor
Camberwell,4,h,2750000.0,PI,RT,7.8,4.0,3.0,1.0,0.0,1912.0,Boroondara,Southern Metropolitan,2016,5,28,Spring,Riversdale
Camberwell,4,h,2000000.0,VB,Noel,7.8,4.0,3.0,4.0,697.0,1980.0,Boroondara,Southern Metropolitan,2016,8,28,Summer,Burke
Camberwell,2,h,706000.0,S,Fletchers,7.8,2.0,1.0,1.0,95.0,1960.0,Boroondara,Southern Metropolitan,2016,8,28,Summer,Cornell
Camberwell,5,h,2250000.0,PI,Marshall,7.8,5.0,5.0,1.0,639.0,2010.0,Boroondara,Southern Metropolitan,2016,8,28,Summer,Derby
Camberwell,5,h,2740000.0,S,Fletchers,7.8,4.0,2.0,2.0,643.0,2005.0,Boroondara,Southern Metropolitan,2016,8,28,Summer,Kirkwood
Canterbury,4,h,2950000.0,S,Marshall,9.0,4.0,2.0,2.0,687.0,1935.0,Boroondara,Southern Metropolitan,2016,3,9,Spring,Irilbarra
Canterbury,3,h,1587500.0,S,Marshall,9.0,3.0,1.0,1.0,459.0,1920.0,Boroondara,Southern Metropolitan,2016,3,12,Spring,Myrtle
Canterbury,4,t,1550000.0,PI,Noel,9.0,4.0,2.0,4.0,318.0,,Boroondara,Southern Metropolitan,2017,4,3,Spring,Chatham
Canterbury,2,h,765000.0,S,Jellis,9.0,2.0,1.0,1.0,543.0,,Boroondara,Southern Metropolitan,2017,4,3,Spring,Milton
Canterbury,2,u,830000.0,S,Century,9.0,2.0,1.0,1.0,110.0,1960.0,Boroondara,Southern Metropolitan,2016,4,6,Spring,Wattle
Canterbury,4,h,2375000.0,S,Jellis,9.0,4.0,2.0,1.0,653.0,1910.0,Boroondara,Southern Metropolitan,2016,7,5,Summer,McGregor
Canterbury,5,h,2900000.0,PI,Jellis,9.0,5.0,2.0,2.0,795.0,1910.0,Boroondara,Southern Metropolitan,2016,7,5,Summer,Rubens
